"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2015-07-05","terminal","addon","site 592","urban","Calgary","Casino",2,11942,-321,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 592","urban","Calgary","Casino",1,-2821,497,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 592","urban","Calgary","Casino",2,11382,659,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 252","urban","Edmonton","Regular",1,8897,-11,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 252","urban","Edmonton","Regular",1,-1010,781,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 252","urban","Edmonton","Regular",2,9930,-588,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 301","urban","Edmonton","GEC",1,822,-537,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 301","urban","Edmonton","GEC",2,7413,301,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 301","urban","Edmonton","GEC",2,6150,342,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 214","urban","Edmonton","Regular",2,-8606,620,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 214","urban","Edmonton","Regular",2,7003,-449,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 214","urban","Edmonton","Regular",1,-8074,-11,"1 | 5 | 10",39
"2015-07-05","site","removal","site 619","rural","Frank","Regular",1,-9411,703,"1 | 5 | 10",13
"2015-07-05","site","removal","site 619","rural","Frank","Regular",2,-1444,-586,"1 | 5 | 10",26
"2015-07-05","site","removal","site 619","rural","Frank","Regular",1,1709,-319,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 62","rural","Redwater","Regular",1,11523,704,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 62","rural","Redwater","Regular",2,-6333,481,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 62","rural","Redwater","Regular",2,7062,452,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 653","urban","Edmonton","Regular",2,5693,-657,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 653","urban","Edmonton","Regular",2,252,154,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 653","urban","Edmonton","Regular",1,-5852,855,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 306","urban","Edmonton","Regular",2,7012,-497,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 306","urban","Edmonton","Regular",2,-97,230,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 306","urban","Edmonton","Regular",2,7741,147,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 522","rural","Bonnyville","GEC",2,10667,72,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 522","rural","Bonnyville","GEC",2,10477,218,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 522","rural","Bonnyville","GEC",1,-840,-597,"1 | 5 | 10",39
"2015-07-05","terminal","addon","site 368","urban","Edmonton","Regular",1,1729,-347,"1 | 5 | 10",13
"2015-07-05","terminal","addon","site 368","urban","Edmonton","Regular",1,9325,608,"1 | 5 | 10",26
"2015-07-05","terminal","addon","site 368","urban","Edmonton","Regular",1,3999,855,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 38","urban","Calgary","Regular",1,-697,-477,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 38","urban","Calgary","Regular",1,6765,-31,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 38","urban","Calgary","Regular",2,-6172,-699,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 654","urban","St. Albert","Casino",1,8015,-449,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 654","urban","St. Albert","Casino",2,4961,429,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 654","urban","St. Albert","Casino",1,6827,53,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 427","urban","Calgary","Regular",1,6870,484,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 427","urban","Calgary","Regular",2,4448,627,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 427","urban","Calgary","Regular",2,-873,8,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 322","rural","Mannville","Regular",1,-8205,694,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 322","rural","Mannville","Regular",1,7606,473,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 322","rural","Mannville","Regular",1,-4534,-289,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 655","rural","Nisku","Regular",1,-8701,-339,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 655","rural","Nisku","Regular",2,-8856,571,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 655","rural","Nisku","Regular",1,713,504,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 581","urban","Edmonton","Casino",1,6943,92,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 581","urban","Edmonton","Casino",2,-4250,445,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 581","urban","Edmonton","Casino",2,11479,-83,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 566","urban","Edmonton","Regular",2,7592,-454,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 566","urban","Edmonton","Regular",1,-5768,-376,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 566","urban","Edmonton","Regular",1,1835,-719,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 113","rural","Rycroft","Regular",2,-9592,809,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 113","rural","Rycroft","Regular",2,9792,627,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 113","rural","Rycroft","Regular",2,-5477,48,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 428","rural","Bentley","Regular",1,-1412,186,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 428","rural","Bentley","Regular",2,8519,-646,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 428","rural","Bentley","Regular",2,-2574,518,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 656","rural","Banff","Regular",2,-8698,263,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 656","rural","Banff","Regular",1,8966,-729,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 656","rural","Banff","Regular",2,9529,-68,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 227","rural","Westlock","GEC",1,-8790,-48,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 227","rural","Westlock","GEC",2,1013,-202,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 227","rural","Westlock","GEC",2,-8311,625,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 246","urban","Calgary","Regular",1,-5980,158,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 246","urban","Calgary","Regular",2,7255,337,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 246","urban","Calgary","Regular",1,10777,471,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 440","urban","Calgary","Regular",2,9734,-487,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 440","urban","Calgary","Regular",1,-98,367,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 440","urban","Calgary","Regular",2,-1157,372,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 657","urban","Calgary","Regular",2,-482,-572,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 657","urban","Calgary","Regular",1,6918,647,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 657","urban","Calgary","Regular",1,-4760,260,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 579","urban","Edmonton","Casino",1,441,-626,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 579","urban","Edmonton","Casino",2,4852,-344,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 579","urban","Edmonton","Casino",2,4509,91,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 372","urban","Edmonton","Regular",2,1386,107,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 372","urban","Edmonton","Regular",2,3800,115,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 372","urban","Edmonton","Regular",1,9899,-741,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 98","urban","Calgary","GEC",1,9849,177,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 98","urban","Calgary","GEC",1,5338,559,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 98","urban","Calgary","GEC",2,11605,520,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 326","rural","Leduc","Regular",2,-6087,353,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 326","rural","Leduc","Regular",2,-6683,171,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 326","rural","Leduc","Regular",2,-8034,-153,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 293","urban","Calgary","Regular",1,-6067,252,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 293","urban","Calgary","Regular",1,-9718,797,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 293","urban","Calgary","Regular",2,604,300,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 658","urban","Edmonton","Casino",1,1955,-265,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 658","urban","Edmonton","Casino",2,5893,567,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 658","urban","Edmonton","Casino",1,3740,562,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 210","urban","Edmonton","Regular",2,-3601,-205,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 210","urban","Edmonton","Regular",2,2625,674,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 210","urban","Edmonton","Regular",2,-5729,-128,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 33","urban","Edmonton","GEC",2,-9828,558,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 33","urban","Edmonton","GEC",2,9383,137,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 33","urban","Edmonton","GEC",1,10903,-347,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 339","urban","Edmonton","Regular",2,-7457,-594,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 339","urban","Edmonton","Regular",2,3619,175,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 339","urban","Edmonton","Regular",1,-9802,-513,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 659","urban","Grande Prairie","Regular",2,5578,736,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 659","urban","Grande Prairie","Regular",2,-946,-109,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 659","urban","Grande Prairie","Regular",1,5431,-327,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 37","rural","Boyle","Regular",1,9383,-348,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 37","rural","Boyle","Regular",1,4235,453,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 37","rural","Boyle","Regular",2,4884,639,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 126","urban","Camrose","Casino",2,-8704,342,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 126","urban","Camrose","Casino",2,-7780,-668,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 126","urban","Camrose","Casino",1,-6181,-697,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 430","urban","Red Deer","Regular",1,-3751,-25,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 430","urban","Red Deer","Regular",2,-8402,-688,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 430","urban","Red Deer","Regular",1,-8000,-369,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 39","rural","Edson","Regular",1,1670,-73,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 39","rural","Edson","Regular",1,-7970,-598,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 39","rural","Edson","Regular",2,1644,154,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 199","urban","Grande Prairie","Regular",2,5663,149,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 199","urban","Grande Prairie","Regular",1,10593,750,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 199","urban","Grande Prairie","Regular",2,1555,111,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 479","urban","Calgary","Regular",1,10318,502,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 479","urban","Calgary","Regular",2,9846,202,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 479","urban","Calgary","Regular",1,-150,-600,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 442","urban","Calgary","Regular",1,9579,-642,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 442","urban","Calgary","Regular",2,-1944,64,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 442","urban","Calgary","Regular",2,-7497,312,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 56","rural","St. Paul","GEC",2,-7337,-160,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 56","rural","St. Paul","GEC",2,9234,-469,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 56","rural","St. Paul","GEC",2,-6998,-439,"1 | 5 | 10",39
"2015-07-26","site","removal","site 449","rural","Okotoks","Regular",2,-2637,-327,"1 | 5 | 10",13
"2015-07-26","site","removal","site 449","rural","Okotoks","Regular",1,2220,-410,"1 | 5 | 10",26
"2015-07-26","site","removal","site 449","rural","Okotoks","Regular",2,-4591,541,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 95","rural","Airdrie","Regular",2,4654,423,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 95","rural","Airdrie","Regular",1,-457,-243,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 95","rural","Airdrie","Regular",1,-3755,170,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 660","urban","Edmonton","Regular",1,6908,-81,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 660","urban","Edmonton","Regular",1,-7917,342,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 660","urban","Edmonton","Regular",1,-531,-270,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 661","rural","Rimbey","Regular",2,-4541,-658,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 661","rural","Rimbey","Regular",1,-5322,-47,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 661","rural","Rimbey","Regular",1,-41,-252,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 494","rural","Airdrie","Regular",1,6771,737,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 494","rural","Airdrie","Regular",1,-7594,-175,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 494","rural","Airdrie","Regular",2,-2687,257,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 169","urban","Calgary","Regular",1,-1761,547,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 169","urban","Calgary","Regular",2,-2248,3,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 169","urban","Calgary","Regular",2,2927,-547,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 662","urban","Cold Lake","Regular",1,-388,-759,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 662","urban","Cold Lake","Regular",1,572,-499,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 662","urban","Cold Lake","Regular",2,205,763,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 663","urban","Calgary","GEC",1,5695,360,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 663","urban","Calgary","GEC",1,2008,554,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 663","urban","Calgary","GEC",2,9902,53,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 664","rural","Black Diamond","Regular",2,3869,830,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 664","rural","Black Diamond","Regular",2,2614,708,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 664","rural","Black Diamond","Regular",2,-7641,68,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 410","urban","Calgary","Regular",2,10721,-70,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 410","urban","Calgary","Regular",2,-4989,495,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 410","urban","Calgary","Regular",1,8059,358,"1 | 5 | 10",39
"2015-08-09","site","removal","site 288","rural","Hythe","Regular",1,11223,0,"1 | 5 | 10",13
"2015-08-09","site","removal","site 288","rural","Hythe","Regular",2,-8035,720,"1 | 5 | 10",26
"2015-08-09","site","removal","site 288","rural","Hythe","Regular",1,-9031,-648,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 119","rural","High River","Regular",2,-3118,593,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 119","rural","High River","Regular",2,1980,-554,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 119","rural","High River","Regular",2,6532,514,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 502","rural","Beaumont","Regular",1,8487,-177,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 502","rural","Beaumont","Regular",1,7081,253,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 502","rural","Beaumont","Regular",2,-7328,125,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 665","urban","Calgary","Regular",1,9922,-390,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 665","urban","Calgary","Regular",1,-4810,-364,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 665","urban","Calgary","Regular",2,7753,490,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 455","urban","Grande Prairie","GEC",1,-1571,236,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 455","urban","Grande Prairie","GEC",1,5068,317,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 455","urban","Grande Prairie","GEC",1,8388,-387,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 370","rural","Eckville","Regular",2,7207,-130,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 370","rural","Eckville","Regular",2,6424,673,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 370","rural","Eckville","Regular",2,-9173,727,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 666","urban","Medicine Hat","Regular",1,-6657,363,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 666","urban","Medicine Hat","Regular",2,7708,-769,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 666","urban","Medicine Hat","Regular",1,-752,-322,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 667","rural","Sherwood Park","Regular",1,2796,645,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 667","rural","Sherwood Park","Regular",1,6832,-80,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 667","rural","Sherwood Park","Regular",1,-9739,-148,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 668","urban","Calgary","Regular",2,-9996,496,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 668","urban","Calgary","Regular",1,11767,61,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 668","urban","Calgary","Regular",1,-3471,-29,"1 | 5 | 10",39
"2015-08-30","terminal","addon","site 578","urban","Edmonton","Casino",2,9981,-139,"1 | 5 | 10",13
"2015-08-30","terminal","addon","site 578","urban","Edmonton","Casino",2,7489,350,"1 | 5 | 10",26
"2015-08-30","terminal","addon","site 578","urban","Edmonton","Casino",1,4132,197,"1 | 5 | 10",39
"2015-09-13","site","removal","site 623","rural","Provost","Regular",2,-2405,-268,"1 | 5 | 10",13
"2015-09-13","site","removal","site 623","rural","Provost","Regular",2,-1630,157,"1 | 5 | 10",26
"2015-09-13","site","removal","site 623","rural","Provost","Regular",1,-9997,730,"1 | 5 | 10",39
"2015-10-04","terminal","addon","site 329","urban","Edmonton","Regular",1,6681,642,"1 | 5 | 10",39
"2015-10-04","site","removal","site 669","urban","Edmonton","Regular",2,-6258,654,"1 | 5 | 10",13
